title,description,address,logo_url,website,category,url
OFFROAD,"Industrialiser les travaux publics en s’appuyant sur ses technologies propriétaires de numérisation 3D, de création automatique des plans par Intelligence Artificielle","5 Rue Charles de Gaulle, 94140 Alfortville",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/offroad_logo_vert_0.png,https://www.offroad.works/?utm_source=LesPepitesTech.com,CONSTRUCTION,https://lespepitestech.com/startup-de-la-french-tech/offroad
TITI TETE,Organisme de formation à distance sur-mesure,"39 Chemin de Terron, Nice",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/adn_web_logo.png,https://titi.com/?utm_source=LesPepitesTech.com,WORDPRESS,https://lespepitestech.com/startup-de-la-french-tech/titi-tete
LEGAPASS,"Sécuriser la transmission du patrimoine numérique, vos données sont conservées à l’abris dans notre coffre-fort hors ligne.",Nice,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/fichier_14x.png,https://legapass.com/?utm_source=LesPepitesTech.com,PATRIMOINE,https://lespepitestech.com/startup-de-la-french-tech/legapass
NEXX360,"Un Adapter server-side capable d’optimiser son yield et son revenu publicitaire. Une alternative aux plateformes, transparente et flexible, prête pour un monde cookieless qui s'intègre dans une démarche environnementale et made in France.","8 Rue de l'Hôtel de ville, Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-nexx360_1.png,https://www.nexx360.io/?utm_source=LesPepitesTech.com,ADTECH,https://lespepitestech.com/startup-de-la-french-tech/nexx360
MAILNJOY,LA solution d'optimisation de vos bases clients,Toulouse,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_complet_gris.png,https://check.mailnjoy.com/?utm_source=LesPepitesTech.com,EMAIL,https://lespepitestech.com/startup-de-la-french-tech/mailnjoy
TOOLSLITE,Outils en ligne gratuits pour développer votre entreprise,"37 Rue la Boétie, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/android-chrome-192x192_1.png,https://toolslite.com/?utm_source=LesPepitesTech.com,SAAS,https://lespepitestech.com/startup-de-la-french-tech/toolslite
TCHOOZZ,Spécialiste Recrutement pour Société IT,"48 Rue du Château d'Eau, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/tchoozz_logo.png,https://tchoozz.com/?utm_source=LesPepitesTech.com,RECRUTEMENT,https://lespepitestech.com/startup-de-la-french-tech/tchoozz
LEGRATIN,La plateforme de freelancing spécialisée dans l'environnement du digital,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/legratin.png,https://www.legratin.io/?utm_source=LesPepitesTech.com,FREELANCE,https://lespepitestech.com/startup-de-la-french-tech/legratin
CONSTEL EDUCATION,La plateforme de partage et de mentorat 100% en ligne pour réussir en classe préparatoire !,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/s1_0.png,https://constel-education.com/?utm_source=LesPepitesTech.com,EDTECH,https://lespepitestech.com/startup-de-la-french-tech/constel-education
ESCAPE,Outil d'audit automatisé qui teste la sécurité de votre API GraphQL,89 rue Réaumur,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/escape-logo-28-07-2021-01_1_0.jpg,https://escape.tech/?utm_source=LesPepitesTech.com,CYBERSECURITÉ,https://lespepitestech.com/startup-de-la-french-tech/escape
PROTOTYPAGE3D,Plateforme d'impression 3D en ligne professionnelle,"26bis rue du moulin, 78420 Carrieres sur Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/prototypage3d_logo_250x250.png,https://www.prototypage3d.com/?utm_source=LesPepitesTech.com,SERVICES D'IMPRESSION 3D,https://lespepitestech.com/startup-de-la-french-tech/prototypage3d
SURIGO,Plateforme qui connecte les professionnels du sport avec les salariés,"36 bis Cours Maréchal Juin, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_sans_suricate.jpg,https://surigo.fr/?utm_source=LesPepitesTech.com,BIEN ÊTRE AU TRAVAIL,https://lespepitestech.com/startup-de-la-french-tech/surigo
HOMERIC TECHNOLOGIES,Coaching virtuel alimenté par l'IA pour les équipes produit,"400 Rue Montfort, Montréal, QC H3C 4J9, Canada",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/homeric_company_1.png,http://homeric.ai/?utm_source=LesPepitesTech.com,PRODUCT MANAGEMENT,https://lespepitestech.com/startup-de-la-french-tech/homeric-technologies
KEYBILITY,Votre portefeuille professionnel,1 rue du Lac,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/keybility_sigle_color.png,http://keybility.com/?utm_source=LesPepitesTech.com,RECRUTEMENT,https://lespepitestech.com/startup-de-la-french-tech/keybility
YIELD STUDIO,Studio de développement web & mobile,"48 Avenue Charles de Gaulle, Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/yellow_square.png,https://www.yieldstudio.fr/?utm_source=LesPepitesTech.com,LOGICIEL,https://lespepitestech.com/startup-de-la-french-tech/yield-studio
SMAPPEN,La carte intuitive pour créer et analyser ses zones de chalandise,"3 Rue Alaric II, Toulouse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-smappen_rvb_ok-01.png,https://www.smappen.fr/?utm_source=LesPepitesTech.com,GEOMARKETING,https://lespepitestech.com/startup-de-la-french-tech/smappen
FLANEER,"Accédez en 1 clic à des machines virtuelles pré-configurées pour faire de la bureautique, du graphisme, et bien plus encore.","STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/text_logo_blue.png,https://www.flaneer.com/?utm_source=LesPepitesTech.com,3D,https://lespepitestech.com/startup-de-la-french-tech/flaneer
T-LIPPS,"Agence e-learning spécialisée dans l'innovation pédagogique sur mesure (e-learning, serious game, simulation, réalité virtuelle, réalité augmentée, ...)","26 Rue des Sablons, Montmagny",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_t-lipps.png,https://t-lipps.com/?utm_source=LesPepitesTech.com,3D,https://lespepitestech.com/startup-de-la-french-tech/t-lipps
FINTT,Le prévisionnel SaaS pour lever des fonds,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_329.png,https://fintt.io/?utm_source=LesPepitesTech.com,FINANCE,https://lespepitestech.com/startup-de-la-french-tech/fintt
WINBIDS,"La plateforme spécialisée des prestataires en innovation, que ce soit pour du conseil ou des prestations technologiques.",Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/entite-winbids-version-sur-fond-gris-anthracite_1.png,https://www.winbids.fr/?utm_source=LesPepitesTech.com,ACCOMPAGNEMENT PME,https://lespepitestech.com/startup-de-la-french-tech/winbids-0
EASYREQUEST,Logiciel innovant de réservation des ressources,"9 Rue Robert, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_easy_request.png,https://www.easyrequest.fr/?utm_source=LesPepitesTech.com,LOGICIEL,https://lespepitestech.com/startup-de-la-french-tech/easyrequest
STUDIO FLY TECHNOLOGIE,Inspection aérienne par drone et cartographie,"8 Rue de la Madeleine, 69007 Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-sft-53x80-2.png,https://www.studioflytechnologie.fr/?utm_source=LesPepitesTech.com,DRONE,https://lespepitestech.com/startup-de-la-french-tech/studio-fly-technologie
IJLINK,"Service de recrutement et d'aide à l'emploi dans le domaine médical, social et paramédical","4 Rue Jules Verne, 57350 Forbach",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-ijl-transparent_3.png,https://ijlink.fr/?utm_source=LesPepitesTech.com,OFFRES EMPLOI,https://lespepitestech.com/startup-de-la-french-tech/ijlink
ONECUB,Opérateur d'écosystèmes de partage de données,54 RUE GRENETA,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_onecub_0.png,http://www.onecub.com/?utm_source=LesPepitesTech.com,DATA,https://lespepitestech.com/startup-de-la-french-tech/onecub-0
BOISSONS MÉ-MÉ,Marque qui met à l’honneur les bienfaits de la sève d’arbre à travers une gamme très peu sucrée de boissons et gummies bios et fonctionnelles,"531 Route des Vernes, Pringy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_332.png,https://www.boissons-meme.com/?utm_source=LesPepitesTech.com,LIFESTYLE,https://lespepitestech.com/startup-de-la-french-tech/boissons-me-me
PULS IMPACT,Borne d’arcade solidaire pour les entreprises et professionnels.,"33 Rue de la République, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/arcade_for_good_-_borne_arcade_logo.png,https://arcade-for-good.com/concept/pour-professionnel/?utm_source=LesPepitesTech.com,JEUX VIDÉO,https://lespepitestech.com/startup-de-la-french-tech/puls-impact
TELEPORTIN,La réalité virtuelle ludique et curative adaptée aux seniors,"10bis rue du Sommerard, Paris 05",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_screen.png,http://teleportin.com/?utm_source=LesPepitesTech.com,RÉALITÉ VIRTUELLE,https://lespepitestech.com/startup-de-la-french-tech/teleportin
STORYPLAY'R,La plus grande bibliothèque numérique et audio d'albums jeunesse pour les 3-10 ans avec des outils d'aide à la lecture,"24 Rue de l'Échiquier, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_storyplayr_livre.png,http://www.storyplayr.com/?utm_source=LesPepitesTech.com,BIBLIOTHÈQUE,https://lespepitestech.com/startup-de-la-french-tech/storyplayr
GREENLY,Greenly accompagne les entreprises à mieux gérer leurs émissions de gaz à effet de serre,"22 Avenue Jean Aicard, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/download_29.png,https://www.greenly.earth/?utm_source=LesPepitesTech.com,SUSTAINABILITY,https://lespepitestech.com/startup-de-la-french-tech/greenly
SMILE IN THE LIGHT,Dispositif de jeux interactifs et collaboratifs projetés au sol lors des moments d’attentes,"2 Rue du Sénégal, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-smile-in-the-light_0.png,https://smileinthelight.com/?utm_source=LesPepitesTech.com,JEU,https://lespepitestech.com/startup-de-la-french-tech/smile-light
WEDOU.FR,La meilleure assurance emprunteur au juste prix ‍,"Boulevard de Créteil, Saint-Maur-des-Fossés",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/wedou_logo_2.jpg,https://www.wedou.fr/?utm_source=LesPepitesTech.com,IA,https://lespepitestech.com/startup-de-la-french-tech/wedoufr-0
LE NU SOLIDE,Votre partenaire RH par lequel se structurent l'humain et les organisations,"65 Rue de la Croix, Nanterre",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-text-small-400.png,https://www.lenusolide.fr/?utm_source=LesPepitesTech.com,SANTÉ,https://lespepitestech.com/startup-de-la-french-tech/le-nu-solide
CAVE PUR JUS,Cave à vin en ligne spécialiste du vin nature,"5 Rue Commandant Charcot, Larmor-Plage",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/170822_logopj_bsn_0.jpg,https://www.cavepurjus.com/fr/?utm_source=LesPepitesTech.com,VIN,https://lespepitestech.com/startup-de-la-french-tech/cave-pur-jus
ARTELITTERA,Plateforme de téléchargement de chapitres de ebooks universitaires,"68 Boulevard de Port-Royal, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/artelittera_vignette_logo_rvb.png,http://www.artelittera.com/?utm_source=LesPepitesTech.com,EBOOK,https://lespepitestech.com/startup-de-la-french-tech/artelittera
MEXT METAVERSE,"Plate-forme B2B Metaverse tout-en-un pour gérer votre DBE (Digital Business Ecosystem), votre communauté et organiser des événements","2 route de la noue, Gif-Sur-Yvette",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/visual_mext_lepi.jpg,https://mext.app/?utm_source=LesPepitesTech.com,AVATAR,https://lespepitestech.com/startup-de-la-french-tech/mext-metaverse
DEFACTO,Solution de financement B2B en 1-click,"10 Passage du Bourg l'Abbé, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logosquaredefacto.png,http://www.getdefacto.com/?utm_source=LesPepitesTech.com,CORE BANKING,https://lespepitestech.com/startup-de-la-french-tech/defacto
VÉGÉTAL INDOOR,Végétaux décoratifs et sans entretien,"19b Rue des Magnolias, Les Ponts-de-Cé",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-vegetal-indoor_0.jpg,https://www.vegetalindoor.fr/?utm_source=LesPepitesTech.com,VEGETAL,https://lespepitestech.com/startup-de-la-french-tech/vegetal-indoor
THE ARTIST'S CORNER,The Artist's Corner est une plateforme de mise en relation et réservation entre professionnels de la musique et musiciens autoproduits.,"62 Rue Victor Hugo, Puteaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-normal_3.png,http://www.theartistscorner.fr/?utm_source=LesPepitesTech.com,MUSIQUE,https://lespepitestech.com/startup-de-la-french-tech/artists-corner
LEARNING ROBOTS,Learning Robots commercialise une solution pédagogique nommée AlphAI qui permet d'enseigner l'IA de façon ludique,"Institut des Neurosciences Paris-Saclay - NeuroPSI CNRS, Campus CEA, 151 Route de la Rotonde, Saclay",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_learning_robots_1.jpg,https://learningrobots.ai/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/learning-robots
FACTERA,"Factera est votre nouvelle plateforme de facturation électronique, et de corrections automatiques de vos erreurs de T.V.A.","39 Boulevard du Périer, Cannes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_test_factera_18.png,https://www.factera.fr/?utm_source=LesPepitesTech.com,SAAS,https://lespepitestech.com/startup-de-la-french-tech/factera
LIUM,Lium aide les sites industriels à mieux gérer la sécurité et la sûreté lors d'incidents majeurs.,"7 Rue Pourtoules, Orange",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lium_noir_bis.png,http://lium-tech.com/?utm_source=LesPepitesTech.com,SECURITÉ,https://lespepitestech.com/startup-de-la-french-tech/lium
MOBISKILL FREELANCE,"Un cabinet de recrutement qui accompagne au quotidien les sociétés dont le cœur d’activité est technique : startups, pureplayers, éditeurs de logiciels.","1 Rue Ambroise Thomas, 75009 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_mobiskill_freelance_orange_1.png,https://mobiskill.fr/?utm_source=LesPepitesTech.com,TECH,https://lespepitestech.com/startup-de-la-french-tech/mobiskill-freelance
YUCCAN LEAD,La plateforme N°1 pour piloter de A à Z un programme d'apporteurs d'affaires grâce à une appli intuitive et des récompenses en cash !,"18 Rue Charles Despeaux, Chatou",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/yuccan_logo_2.png,http://www.yuccanlead.com/?utm_source=LesPepitesTech.com,SOLUTION SAAS,https://lespepitestech.com/startup-de-la-french-tech/yuccan-lead
PHEAL,"Première application "" Collaborative et Interopérable"" dédiée au suivi des patients !","19 Rue d'Alésia, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pheal_-_logo.png,https://www.pheal.fr/?utm_source=LesPepitesTech.com,E-SANTÉ,https://lespepitestech.com/startup-de-la-french-tech/pheal
QUIDDITAS THERAPEUTICS,Développe une technologie de génome editing qui permet une recombinaison génétique absolue.,"23 Rue des Bourguignons, Montlhéry",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2022-01-23_161930.png,https://www.quidditastherapeutics.com/?utm_source=LesPepitesTech.com,GENOMEEDITING,https://lespepitestech.com/startup-de-la-french-tech/quidditas-therapeutics
MONGA,Monga est une plateforme d’assistance à la gestion technique d'actifs immobiliers.,"123 Rue de Longchamp, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cropped-logo-v2_3.png,http://www.monga.io/?utm_source=LesPepitesTech.com,AGENT IMMOBILIER,https://lespepitestech.com/startup-de-la-french-tech/monga
YOCHA,Plateforme de gestion de projets et de budget participatif pour entreprises,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sans_titre_2_14.png,https://www.yocha.app/?utm_source=LesPepitesTech.com,BIEN ÊTRE AU TRAVAIL,https://lespepitestech.com/startup-de-la-french-tech/yocha
SURFNOW,La première plateforme de réservation en ligne de cours de surf géolocalisée.,La Ciotat,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/surfnow-bloc-marque-corail_0.png,https://www.surfnow.fr/?utm_source=LesPepitesTech.com,SURF,https://lespepitestech.com/startup-de-la-french-tech/surfnow
